0,0xc24,3199,100,2.947332
1,0x40a1,4113,100,2.947332
2,0x5633,4600,100,2.947332
3,0x5da9,3611,100,2.947332
0,0xc24,3199,100,3.212579
1,0x40a1,4113,100,3.212579
2,0x5633,4600,100,3.212579
3,0x5da9,3611,100,3.212579
0,0xc24,3199,100,3.475095
1,0x40a1,4113,100,3.475095
2,0x5633,4600,100,3.475095
3,0x5da9,3611,100,3.475095
0,0xc24,3199,100,3.737159
1,0x40a1,4113,100,3.737159
2,0x5633,4600,100,3.737159
3,0x5da9,3611,100,3.737159
0,0xc24,3199,100,3.999342
1,0x40a1,4113,100,3.999342
2,0x5633,4600,100,3.999342
3,0x5da9,3611,100,3.999342
0,0xc24,3227,100,4.261462
1,0x40a1,4131,100,4.261462
2,0x5633,4609,100,4.261462
3,0x5da9,3593,100,4.261462
0,0xc24,3227,100,4.523560
1,0x40a1,4131,100,4.523560
2,0x5633,4609,100,4.523560
3,0x5da9,3593,100,4.523560
0,0xc24,3227,100,4.785715
1,0x40a1,4131,100,4.785715
2,0x5633,4609,100,4.785715
3,0x5da9,3593,100,4.785715
0,0xc24,3227,100,5.047782
1,0x40a1,4131,100,5.047782
2,0x5633,4609,100,5.047782
3,0x5da9,3593,100,5.047782
0,0xc24,3227,100,5.309985
1,0x40a1,4131,100,5.309985
2,0x5633,4609,100,5.309985
3,0x5da9,3593,100,5.309985
0,0xc24,3227,100,5.572088
1,0x40a1,4131,100,5.572088
2,0x5633,4609,100,5.572088
3,0x5da9,3593,100,5.572088
0,0xc24,3227,100,5.834232
1,0x40a1,4131,100,5.834232
2,0x5633,4609,100,5.834232
3,0x5da9,3593,100,5.834232
0,0xc24,3227,100,6.096330
1,0x40a1,4131,100,6.096330
2,0x5633,4609,100,6.096330
3,0x5da9,3593,100,6.096330
0,0xc24,3208,100,6.358461
1,0x40a1,4229,100,6.358461
2,0x5633,6736,100,6.358461
3,0x5da9,3588,100,6.358461
0,0xc24,3208,100,6.620672
1,0x40a1,4229,100,6.620672
2,0x5633,6736,100,6.620672
3,0x5da9,3588,100,6.620672
0,0xc24,3208,100,6.882782
1,0x40a1,4229,100,6.882782
2,0x5633,6736,100,6.882782
3,0x5da9,3588,100,6.882782
0,0xc24,3208,100,7.144972
1,0x40a1,4229,100,7.144972
2,0x5633,6736,100,7.144972
3,0x5da9,3588,100,7.144972
0,0xc24,3208,100,7.407117
1,0x40a1,4229,100,7.407117
2,0x5633,6736,100,7.407117
3,0x5da9,3588,100,7.407117
0,0xc24,3208,100,7.676067
1,0x40a1,4229,100,7.676067
2,0x5633,6736,100,7.676067
3,0x5da9,3588,100,7.676067
0,0xc24,3208,100,7.938186
1,0x40a1,4229,100,7.938186
2,0x5633,6736,100,7.938186
3,0x5da9,3588,100,7.938186
0,0xc24,3208,100,8.200328
1,0x40a1,4229,100,8.200328
2,0x5633,6736,100,8.200328
3,0x5da9,3588,100,8.200328
0,0xc24,3208,100,8.462347
1,0x40a1,4178,100,8.462347
2,0x5633,4712,100,8.462347
3,0x5da9,3607,100,8.462347
0,0xc24,3208,100,8.724295
1,0x40a1,4178,100,8.724295
2,0x5633,4712,100,8.724295
3,0x5da9,3607,100,8.724295
0,0xc24,3208,100,8.986365
1,0x40a1,4178,100,8.986365
2,0x5633,4712,100,8.986365
3,0x5da9,3607,100,8.986365
0,0xc24,3208,100,9.248351
1,0x40a1,4178,100,9.248351
2,0x5633,4712,100,9.248351
3,0x5da9,3607,100,9.248351
0,0xc24,3208,100,9.510409
1,0x40a1,4178,100,9.510409
2,0x5633,4712,100,9.510409
3,0x5da9,3607,100,9.510409
0,0xc24,3208,100,9.772480
1,0x40a1,4178,100,9.772480
2,0x5633,4712,100,9.772480
3,0x5da9,3607,100,9.772480
0,0xc24,3208,100,10.034445
1,0x40a1,4178,100,10.034445
2,0x5633,4712,100,10.034445
3,0x5da9,3607,100,10.034445
0,0xc24,3208,100,10.296440
1,0x40a1,4178,100,10.296440
2,0x5633,4712,100,10.296440
3,0x5da9,3607,100,10.296440
0,0xc24,3208,100,10.558481
1,0x40a1,4178,100,10.558481
2,0x5633,4712,100,10.558481
3,0x5da9,3607,100,10.558481
0,0xc24,3217,100,10.820662
1,0x40a1,4117,100,10.820662
2,0x5633,4665,100,10.820662
3,0x5da9,3621,100,10.820662
0,0xc24,3217,100,11.082743
1,0x40a1,4117,100,11.082743
2,0x5633,4665,100,11.082743
3,0x5da9,3621,100,11.082743
0,0xc24,3217,100,11.344816
1,0x40a1,4117,100,11.344816
2,0x5633,4665,100,11.344816
3,0x5da9,3621,100,11.344816
0,0xc24,3217,100,11.606848
1,0x40a1,4117,100,11.606848
2,0x5633,4665,100,11.606848
3,0x5da9,3621,100,11.606848
0,0xc24,3217,100,11.868925
1,0x40a1,4117,100,11.868925
2,0x5633,4665,100,11.868925
3,0x5da9,3621,100,11.868925
0,0xc24,3217,100,12.130943
1,0x40a1,4117,100,12.130943
2,0x5633,4665,100,12.130943
3,0x5da9,3621,100,12.130943
0,0xc24,3217,100,12.392922
1,0x40a1,4117,100,12.392922
2,0x5633,4665,100,12.392922
3,0x5da9,3621,100,12.392922
0,0xc24,3217,100,12.655061
1,0x40a1,4117,100,12.655061
2,0x5633,4665,100,12.655061
3,0x5da9,3621,100,12.655061
0,0xc24,3194,100,12.917176
1,0x40a1,4117,100,12.917176
2,0x5633,4708,100,12.917176
3,0x5da9,3635,100,12.917176
0,0xc24,3194,100,13.179266
1,0x40a1,4117,100,13.179266
2,0x5633,4708,100,13.179266
3,0x5da9,3635,100,13.179266
0,0xc24,3194,100,13.441275
1,0x40a1,4117,100,13.441275
2,0x5633,4708,100,13.441275
3,0x5da9,3635,100,13.441275
0,0xc24,3194,100,13.703314
1,0x40a1,4117,100,13.703314
2,0x5633,4708,100,13.703314
3,0x5da9,3635,100,13.703314
0,0xc24,3194,100,13.965383
1,0x40a1,4117,100,13.965383
2,0x5633,4708,100,13.965383
3,0x5da9,3635,100,13.965383
0,0xc24,3194,100,14.227374
1,0x40a1,4117,100,14.227374
2,0x5633,4708,100,14.227374
3,0x5da9,3635,100,14.227374
0,0xc24,3194,100,14.489708
1,0x40a1,4117,100,14.489708
2,0x5633,4708,100,14.489708
3,0x5da9,3635,100,14.489708
0,0xc24,3194,100,14.751788
1,0x40a1,4117,100,14.751788
2,0x5633,4708,100,14.751788
3,0x5da9,3635,100,14.751788
0,0xc24,3194,100,15.014378
1,0x40a1,4117,100,15.014378
2,0x5633,4708,100,15.014378
3,0x5da9,3635,100,15.014378
0,0xc24,3175,100,15.276373
1,0x40a1,4136,100,15.276373
2,0x5633,4703,100,15.276373
3,0x5da9,3597,100,15.276373
0,0xc24,3175,100,15.538422
1,0x40a1,4136,100,15.538422
2,0x5633,4703,100,15.538422
3,0x5da9,3597,100,15.538422
0,0xc24,3175,100,15.800578
1,0x40a1,4136,100,15.800578
2,0x5633,4703,100,15.800578
3,0x5da9,3597,100,15.800578
0,0xc24,3175,100,16.062628
1,0x40a1,4136,100,16.062628
2,0x5633,4703,100,16.062628
3,0x5da9,3597,100,16.062628
0,0xc24,3175,100,16.324735
1,0x40a1,4136,100,16.324735
2,0x5633,4703,100,16.324735
3,0x5da9,3597,100,16.324735
0,0xc24,3175,100,16.586827
1,0x40a1,4136,100,16.586827
2,0x5633,4703,100,16.586827
3,0x5da9,3597,100,16.586827
0,0xc24,3175,100,16.848948
1,0x40a1,4136,100,16.848948
2,0x5633,4703,100,16.848948
3,0x5da9,3597,100,16.848948
0,0xc24,3175,100,17.111049
1,0x40a1,4136,100,17.111049
2,0x5633,4703,100,17.111049
3,0x5da9,3597,100,17.111049
0,0xc24,3175,100,17.373115
1,0x40a1,4136,100,17.373115
2,0x5633,4703,100,17.373115
3,0x5da9,3597,100,17.373115
0,0xc24,3175,100,17.635166
1,0x40a1,4136,100,17.635166
2,0x5633,4703,100,17.635166
3,0x5da9,3597,100,17.635166
0,0xc24,3175,100,17.897257
1,0x40a1,4136,100,17.897257
2,0x5633,4703,100,17.897257
3,0x5da9,3597,100,17.897257
0,0xc24,3175,100,18.159424
1,0x40a1,4136,100,18.159424
2,0x5633,4703,100,18.159424
3,0x5da9,3597,100,18.159424
0,0xc24,3175,100,18.421602
1,0x40a1,4136,100,18.421602
2,0x5633,4703,100,18.421602
3,0x5da9,3597,100,18.421602
0,0xc24,3175,100,18.683679
1,0x40a1,4136,100,18.683679
2,0x5633,4703,100,18.683679
3,0x5da9,3597,100,18.683679
0,0xc24,3175,100,18.945647
1,0x40a1,4136,100,18.945647
2,0x5633,4703,100,18.945647
3,0x5da9,3597,100,18.945647
0,0xc24,3175,100,19.207729
1,0x40a1,4136,100,19.207729
2,0x5633,4703,100,19.207729
3,0x5da9,3597,100,19.207729
0,0xc24,3199,100,19.469860
1,0x40a1,4211,100,19.469860
2,0x5633,5073,100,19.469860
3,0x5da9,3607,100,19.469860
0,0xc24,3199,100,19.731957
1,0x40a1,4211,100,19.731957
2,0x5633,5073,100,19.731957
3,0x5da9,3607,100,19.731957
0,0xc24,3199,100,19.994162
1,0x40a1,4211,100,19.994162
2,0x5633,5073,100,19.994162
