0,0xc24,3686,100,2.943661
1,0x40a1,5148,100,2.943661
2,0x5633,4708,100,2.943661
3,0x5da9,2857,100,2.943661
0,0xc24,3686,100,3.205832
1,0x40a1,5148,100,3.205832
2,0x5633,4708,100,3.205832
3,0x5da9,2857,100,3.205832
0,0xc24,3686,100,3.468004
1,0x40a1,5148,100,3.468004
2,0x5633,4708,100,3.468004
3,0x5da9,2857,100,3.468004
0,0xc24,3691,100,3.730114
1,0x40a1,5143,100,3.730114
2,0x5633,4759,100,3.730114
3,0x5da9,2890,100,3.730114
0,0xc24,3691,100,3.992361
1,0x40a1,5143,100,3.992361
2,0x5633,4759,100,3.992361
3,0x5da9,2890,100,3.992361
0,0xc24,3691,100,4.254694
1,0x40a1,5143,100,4.254694
2,0x5633,4759,100,4.254694
3,0x5da9,2890,100,4.254694
0,0xc24,3691,100,4.516965
1,0x40a1,5143,100,4.516965
2,0x5633,4759,100,4.516965
3,0x5da9,2890,100,4.516965
0,0xc24,3691,100,4.779251
1,0x40a1,5143,100,4.779251
2,0x5633,4759,100,4.779251
3,0x5da9,2890,100,4.779251
0,0xc24,3691,100,5.041517
1,0x40a1,5143,100,5.041517
2,0x5633,4759,100,5.041517
3,0x5da9,2890,100,5.041517
0,0xc24,3691,100,5.303761
1,0x40a1,5143,100,5.303761
2,0x5633,4759,100,5.303761
3,0x5da9,2890,100,5.303761
0,0xc24,3691,100,5.565864
1,0x40a1,5143,100,5.565864
2,0x5633,4759,100,5.565864
3,0x5da9,2890,100,5.565864
0,0xc24,3691,100,5.828042
1,0x40a1,5143,100,5.828042
2,0x5633,4759,100,5.828042
3,0x5da9,2890,100,5.828042
0,0xc24,3639,100,6.090107
1,0x40a1,5181,100,6.090107
2,0x5633,4750,100,6.090107
3,0x5da9,2885,100,6.090107
0,0xc24,3639,100,6.352194
1,0x40a1,5181,100,6.352194
2,0x5633,4750,100,6.352194
3,0x5da9,2885,100,6.352194
0,0xc24,3639,100,6.614310
1,0x40a1,5181,100,6.614310
2,0x5633,4750,100,6.614310
3,0x5da9,2885,100,6.614310
0,0xc24,3639,100,6.876363
1,0x40a1,5181,100,6.876363
2,0x5633,4750,100,6.876363
3,0x5da9,2885,100,6.876363
0,0xc24,3639,100,7.138559
1,0x40a1,5181,100,7.138559
2,0x5633,4750,100,7.138559
3,0x5da9,2885,100,7.138559
0,0xc24,3639,100,7.400667
1,0x40a1,5181,100,7.400667
2,0x5633,4750,100,7.400667
3,0x5da9,2885,100,7.400667
0,0xc24,3639,100,7.662748
1,0x40a1,5181,100,7.662748
2,0x5633,4750,100,7.662748
3,0x5da9,2885,100,7.662748
0,0xc24,3639,100,7.924909
1,0x40a1,5181,100,7.924909
2,0x5633,4750,100,7.924909
3,0x5da9,2885,100,7.924909
0,0xc24,3677,100,8.186959
1,0x40a1,5143,100,8.186959
2,0x5633,4684,100,8.186959
3,0x5da9,2899,100,8.186959
0,0xc24,3677,100,8.449031
1,0x40a1,5143,100,8.449031
2,0x5633,4684,100,8.449031
3,0x5da9,2899,100,8.449031
0,0xc24,3677,100,8.711105
1,0x40a1,5143,100,8.711105
2,0x5633,4684,100,8.711105
3,0x5da9,2899,100,8.711105
0,0xc24,3677,100,8.973237
1,0x40a1,5143,100,8.973237
2,0x5633,4684,100,8.973237
3,0x5da9,2899,100,8.973237
0,0xc24,3677,100,9.239538
1,0x40a1,5143,100,9.239538
2,0x5633,4684,100,9.239538
3,0x5da9,2899,100,9.239538
0,0xc24,3677,100,9.501597
1,0x40a1,5143,100,9.501597
2,0x5633,4684,100,9.501597
3,0x5da9,2899,100,9.501597
0,0xc24,3677,100,9.763671
1,0x40a1,5143,100,9.763671
2,0x5633,4684,100,9.763671
3,0x5da9,2899,100,9.763671
0,0xc24,3677,100,10.025763
1,0x40a1,5143,100,10.025763
2,0x5633,4684,100,10.025763
3,0x5da9,2899,100,10.025763
0,0xc24,3682,100,10.287881
1,0x40a1,5195,100,10.287881
2,0x5633,4726,100,10.287881
3,0x5da9,2904,100,10.287881
0,0xc24,3682,100,10.549991
1,0x40a1,5195,100,10.549991
2,0x5633,4726,100,10.549991
3,0x5da9,2904,100,10.549991
0,0xc24,3682,100,10.812117
1,0x40a1,5195,100,10.812117
2,0x5633,4726,100,10.812117
3,0x5da9,2904,100,10.812117
0,0xc24,3682,100,11.074201
1,0x40a1,5195,100,11.074201
2,0x5633,4726,100,11.074201
3,0x5da9,2904,100,11.074201
0,0xc24,3682,100,11.336303
1,0x40a1,5195,100,11.336303
2,0x5633,4726,100,11.336303
3,0x5da9,2904,100,11.336303
0,0xc24,3682,100,11.598489
1,0x40a1,5195,100,11.598489
2,0x5633,4726,100,11.598489
3,0x5da9,2904,100,11.598489
0,0xc24,3682,100,11.860562
1,0x40a1,5195,100,11.860562
2,0x5633,4726,100,11.860562
3,0x5da9,2904,100,11.860562
0,0xc24,3682,100,12.122693
1,0x40a1,5195,100,12.122693
2,0x5633,4726,100,12.122693
3,0x5da9,2904,100,12.122693
0,0xc24,3682,100,12.384831
1,0x40a1,5195,100,12.384831
2,0x5633,4726,100,12.384831
3,0x5da9,2904,100,12.384831
0,0xc24,3691,100,12.647044
1,0x40a1,5148,100,12.647044
2,0x5633,4722,100,12.647044
3,0x5da9,2871,100,12.647044
0,0xc24,3691,100,12.909288
1,0x40a1,5148,100,12.909288
2,0x5633,4722,100,12.909288
3,0x5da9,2871,100,12.909288
0,0xc24,3691,100,13.171417
1,0x40a1,5148,100,13.171417
2,0x5633,4722,100,13.171417
3,0x5da9,2871,100,13.171417
0,0xc24,3691,100,13.433540
1,0x40a1,5148,100,13.433540
2,0x5633,4722,100,13.433540
3,0x5da9,2871,100,13.433540
0,0xc24,3691,100,13.695699
1,0x40a1,5148,100,13.695699
2,0x5633,4722,100,13.695699
3,0x5da9,2871,100,13.695699
0,0xc24,3691,100,13.957894
1,0x40a1,5148,100,13.957894
2,0x5633,4722,100,13.957894
3,0x5da9,2871,100,13.957894
0,0xc24,3691,100,14.220039
1,0x40a1,5148,100,14.220039
2,0x5633,4722,100,14.220039
3,0x5da9,2871,100,14.220039
0,0xc24,3691,100,14.482198
1,0x40a1,5148,100,14.482198
2,0x5633,4722,100,14.482198
3,0x5da9,2871,100,14.482198
0,0xc24,3663,100,14.744294
1,0x40a1,5157,100,14.744294
2,0x5633,4740,100,14.744294
3,0x5da9,2866,100,14.744294
0,0xc24,3663,100,15.006417
1,0x40a1,5157,100,15.006417
2,0x5633,4740,100,15.006417
3,0x5da9,2866,100,15.006417
0,0xc24,3663,100,15.268621
1,0x40a1,5157,100,15.268621
2,0x5633,4740,100,15.268621
3,0x5da9,2866,100,15.268621
0,0xc24,3663,100,15.530742
1,0x40a1,5157,100,15.530742
2,0x5633,4740,100,15.530742
3,0x5da9,2866,100,15.530742
0,0xc24,3663,100,15.792857
1,0x40a1,5157,100,15.792857
2,0x5633,4740,100,15.792857
3,0x5da9,2866,100,15.792857
0,0xc24,3663,100,16.054955
1,0x40a1,5157,100,16.054955
2,0x5633,4740,100,16.054955
3,0x5da9,2866,100,16.054955
0,0xc24,3663,100,16.317198
1,0x40a1,5157,100,16.317198
2,0x5633,4740,100,16.317198
3,0x5da9,2866,100,16.317198
0,0xc24,3663,100,16.579336
1,0x40a1,5157,100,16.579336
2,0x5633,4740,100,16.579336
3,0x5da9,2866,100,16.579336
0,0xc24,3663,100,16.841463
1,0x40a1,5157,100,16.841463
2,0x5633,4740,100,16.841463
3,0x5da9,2866,100,16.841463
0,0xc24,3649,100,17.103557
1,0x40a1,5153,100,17.103557
2,0x5633,4726,100,17.103557
3,0x5da9,2876,100,17.103557
0,0xc24,3649,100,17.365639
1,0x40a1,5153,100,17.365639
2,0x5633,4726,100,17.365639
3,0x5da9,2876,100,17.365639
0,0xc24,3649,100,17.627759
1,0x40a1,5153,100,17.627759
2,0x5633,4726,100,17.627759
3,0x5da9,2876,100,17.627759
0,0xc24,3649,100,17.889872
1,0x40a1,5153,100,17.889872
2,0x5633,4726,100,17.889872
3,0x5da9,2876,100,17.889872
0,0xc24,3649,100,18.152085
1,0x40a1,5153,100,18.152085
2,0x5633,4726,100,18.152085
3,0x5da9,2876,100,18.152085
0,0xc24,3649,100,18.414222
1,0x40a1,5153,100,18.414222
2,0x5633,4726,100,18.414222
3,0x5da9,2876,100,18.414222
0,0xc24,3649,100,18.676343
1,0x40a1,5153,100,18.676343
2,0x5633,4726,100,18.676343
3,0x5da9,2876,100,18.676343
0,0xc24,3649,100,18.938542
1,0x40a1,5153,100,18.938542
2,0x5633,4726,100,18.938542
3,0x5da9,2876,100,18.938542
0,0xc24,3696,100,19.200654
1,0x40a1,5167,100,19.200654
2,0x5633,4736,100,19.200654
3,0x5da9,2857,100,19.200654
0,0xc24,3696,100,19.462733
1,0x40a1,5167,100,19.462733
2,0x5633,4736,100,19.462733
3,0x5da9,2857,100,19.462733
0,0xc24,3696,100,19.724846
1,0x40a1,5167,100,19.724846
2,0x5633,4736,100,19.724846
3,0x5da9,2857,100,19.724846
0,0xc24,3696,100,19.987079
1,0x40a1,5167,100,19.987079
2,0x5633,4736,100,19.987079
3,0x5da9,2857,100,19.987079
0,0xc24,3696,100,20.249153
1,0x40a1,5167,100,20.249153
2,0x5633,4736,100,20.249153
3,0x5da9,2857,100,20.249153
0,0xc24,3696,100,20.511161
1,0x40a1,5167,100,20.511161
2,0x5633,4736,100,20.511161
3,0x5da9,2857,100,20.511161
0,0xc24,3696,100,20.773265
1,0x40a1,5167,100,20.773265
2,0x5633,4736,100,20.773265
3,0x5da9,2857,100,20.773265
0,0xc24,3696,100,21.035363
1,0x40a1,5167,100,21.035363
2,0x5633,4736,100,21.035363
3,0x5da9,2857,100,21.035363
0,0xc24,3658,100,21.297527
1,0x40a1,5115,100,21.297527
2,0x5633,4717,100,21.297527
3,0x5da9,2815,100,21.297527
0,0xc24,3658,100,21.559589
1,0x40a1,5115,100,21.559589
2,0x5633,4717,100,21.559589
3,0x5da9,2815,100,21.559589
0,0xc24,3658,100,21.821837
1,0x40a1,5115,100,21.821837
2,0x5633,4717,100,21.821837
3,0x5da9,2815,100,21.821837
0,0xc24,3658,100,22.083975
1,0x40a1,5115,100,22.083975
2,0x5633,4717,100,22.083975
3,0x5da9,2815,100,22.083975
0,0xc24,3658,100,22.346042
1,0x40a1,5115,100,22.346042
2,0x5633,4717,100,22.346042
3,0x5da9,2815,100,22.346042
0,0xc24,3658,100,22.608342
1,0x40a1,5115,100,22.608342
2,0x5633,4717,100,22.608342
3,0x5da9,2815,100,22.608342
0,0xc24,3658,100,22.870403
1,0x40a1,5115,100,22.870403
2,0x5633,4717,100,22.870403
3,0x5da9,2815,100,22.870403
0,0xc24,3658,100,23.132457
1,0x40a1,5115,100,23.132457
2,0x5633,4717,100,23.132457
3,0x5da9,2815,100,23.132457
0,0xc24,3658,100,23.394605
1,0x40a1,5115,100,23.394605
