,0,1,2
0,0.0,0.0,0.0
1,1769.53944117088,1791.3239738385205,-23.725015940500725
2,1769.53944117088,1791.3239738385205,-23.725015940500725
3,1769.53944117088,1791.3239738385205,-23.725015940500725
4,1692.9460178673255,1703.0510825439783,3.0121754590677483
5,1692.9460178673255,1703.0510825439783,3.0121754590677483
6,1692.9460178673255,1703.0510825439783,3.0121754590677483
7,1692.9460178673255,1703.0510825439783,3.0121754590677483
8,1692.9460178673255,1703.0510825439783,3.0121754590677483
9,1692.9460178673255,1703.0510825439783,3.0121754590677483
10,1692.9460178673255,1703.0510825439783,3.0121754590677483
11,1692.9460178673255,1703.0510825439783,3.0121754590677483
12,1692.9460178673255,1703.0510825439783,3.0121754590677483
13,1675.8944117088006,1698.4587280108256,-10.385472478398242
14,1675.8944117088006,1698.4587280108256,-10.385472478398242
15,1675.8944117088006,1698.4587280108256,-10.385472478398242
16,1675.8944117088006,1698.4587280108256,-10.385472478398242
17,1675.8944117088006,1698.4587280108256,-10.385472478398242
18,1675.8944117088006,1698.4587280108256,-10.385472478398242
19,1675.8944117088006,1698.4587280108256,-10.385472478398242
20,1675.8944117088006,1698.4587280108256,-10.385472478398242
21,1731.4350883862382,1717.8054803788905,24.660636079290725
22,1731.4350883862382,1717.8054803788905,24.660636079290725
23,1731.4350883862382,1717.8054803788905,24.660636079290725
24,1731.4350883862382,1717.8054803788905,24.660636079290725
25,1731.4350883862382,1717.8054803788905,24.660636079290725
26,1731.4350883862382,1717.8054803788905,24.660636079290725
27,1731.4350883862382,1717.8054803788905,24.660636079290725
28,1731.4350883862382,1717.8054803788905,24.660636079290725
29,1709.686181334347,1728.959404600812,-26.357717437980682
30,1709.686181334347,1728.959404600812,-26.357717437980682
31,1709.686181334347,1728.959404600812,-26.357717437980682
32,1709.686181334347,1728.959404600812,-26.357717437980682
33,1709.686181334347,1728.959404600812,-26.357717437980682
34,1709.686181334347,1728.959404600812,-26.357717437980682
35,1709.686181334347,1728.959404600812,-26.357717437980682
36,1709.686181334347,1728.959404600812,-26.357717437980682
37,1709.686181334347,1728.959404600812,-26.357717437980682
38,1713.9979091427485,1716.8435949481282,6.18195353610372
39,1713.9979091427485,1716.8435949481282,6.18195353610372
40,1713.9979091427485,1716.8435949481282,6.18195353610372
41,1713.9979091427485,1716.8435949481282,6.18195353610372
42,1713.9979091427485,1716.8435949481282,6.18195353610372
43,1713.9979091427485,1716.8435949481282,6.18195353610372
44,1713.9979091427485,1716.8435949481282,6.18195353610372
45,1713.9979091427485,1716.8435949481282,6.18195353610372
46,1657.1033073560159,1682.3253270184935,37.12662705517005
47,1657.1033073560159,1682.3253270184935,37.12662705517005
48,1657.1033073560159,1682.3253270184935,37.12662705517005
49,1657.1033073560159,1682.3253270184935,37.12662705517005
50,1657.1033073560159,1682.3253270184935,37.12662705517005
51,1657.1033073560159,1682.3253270184935,37.12662705517005
52,1657.1033073560159,1682.3253270184935,37.12662705517005
53,1657.1033073560159,1682.3253270184935,37.12662705517005
54,1657.1033073560159,1682.3253270184935,37.12662705517005
55,1686.0678578217069,1701.4110284167793,48.556135967164664
56,1686.0678578217069,1701.4110284167793,48.556135967164664
57,1686.0678578217069,1701.4110284167793,48.556135967164664
58,1686.0678578217069,1701.4110284167793,48.556135967164664
59,1686.0678578217069,1701.4110284167793,48.556135967164664
60,1686.0678578217069,1701.4110284167793,48.556135967164664
61,1686.0678578217069,1701.4110284167793,48.556135967164664
62,1686.0678578217069,1701.4110284167793,48.556135967164664
63,1752.7676297281885,1765.7523680649526,12.56786275142531
64,1752.7676297281885,1765.7523680649526,12.56786275142531
65,1752.7676297281885,1765.7523680649526,12.56786275142531
66,1752.7676297281885,1765.7523680649526,12.56786275142531
67,1752.7676297281885,1765.7523680649526,12.56786275142531
68,1752.7676297281885,1765.7523680649526,12.56786275142531
69,1752.7676297281885,1765.7523680649526,12.56786275142531
70,1752.7676297281885,1765.7523680649526,12.56786275142531
71,1682.1335297471965,1686.8917456021652,55.63609120527917
72,1682.1335297471965,1686.8917456021652,55.63609120527917
73,1682.1335297471965,1686.8917456021652,55.63609120527917
74,1682.1335297471965,1686.8917456021652,55.63609120527917
75,1682.1335297471965,1686.8917456021652,55.63609120527917
76,1682.1335297471965,1686.8917456021652,55.63609120527917
77,1682.1335297471965,1686.8917456021652,55.63609120527917
78,1682.1335297471965,1686.8917456021652,55.63609120527917
79,1682.1335297471965,1686.8917456021652,55.63609120527917
80,1678.0301273522143,1722.31799729364,56.94732074691137
81,1678.0301273522143,1722.31799729364,56.94732074691137
82,1678.0301273522143,1722.31799729364,56.94732074691137
83,1678.0301273522143,1722.31799729364,56.94732074691137
84,1678.0301273522143,1722.31799729364,56.94732074691137
85,1678.0301273522143,1722.31799729364,56.94732074691137
86,1678.0301273522143,1722.31799729364,56.94732074691137
87,1678.0301273522143,1722.31799729364,56.94732074691137
88,1718.099315719445,1739.826454668471,4.621541986468856
89,1718.099315719445,1739.826454668471,4.621541986468856
90,1718.099315719445,1739.826454668471,4.621541986468856
91,1718.099315719445,1739.826454668471,4.621541986468856
92,1718.099315719445,1739.826454668471,4.621541986468856
93,1718.099315719445,1739.826454668471,4.621541986468856
94,1718.099315719445,1739.826454668471,4.621541986468856
95,1718.099315719445,1739.826454668471,4.621541986468856
