,0,1,2
0,0.0,0.0,0.0
1,2195.3386238357725,2100.6129905277403,775.2246196885042
2,2195.3386238357725,2100.6129905277403,775.2246196885042
3,2195.3386238357725,2100.6129905277403,775.2246196885042
4,2195.3386238357725,2100.6129905277403,775.2246196885042
5,2195.3386238357725,2100.6129905277403,775.2246196885042
6,2198.335772666793,2135.5250338294995,764.7856461309038
7,2198.335772666793,2135.5250338294995,764.7856461309038
8,2198.335772666793,2135.5250338294995,764.7856461309038
9,2198.335772666793,2135.5250338294995,764.7856461309038
10,2198.335772666793,2135.5250338294995,764.7856461309038
11,2198.335772666793,2135.5250338294995,764.7856461309038
12,2198.335772666793,2135.5250338294995,764.7856461309038
13,2198.335772666793,2135.5250338294995,764.7856461309038
14,2108.8523094468733,2125.786648624267,685.6801218267774
15,2108.8523094468733,2125.786648624267,685.6801218267774
16,2108.8523094468733,2125.786648624267,685.6801218267774
17,2108.8523094468733,2125.786648624267,685.6801218267774
18,2108.8523094468733,2125.786648624267,685.6801218267774
19,2108.8523094468733,2125.786648624267,685.6801218267774
20,2108.8523094468733,2125.786648624267,685.6801218267774
21,2108.8523094468733,2125.786648624267,685.6801218267774
22,2149.6009313818668,2110.3711096075776,714.5319843047537
23,2149.6009313818668,2110.3711096075776,714.5319843047537
24,2149.6009313818668,2110.3711096075776,714.5319843047537
25,2149.6009313818668,2110.3711096075776,714.5319843047537
26,2149.6009313818668,2110.3711096075776,714.5319843047537
27,2149.6009313818668,2110.3711096075776,714.5319843047537
28,2149.6009313818668,2110.3711096075776,714.5319843047537
29,2149.6009313818668,2110.3711096075776,714.5319843047537
30,2149.6009313818668,2110.3711096075776,714.5319843047537
31,2203.185801178483,2105.4808299503834,755.1661322040707
32,2203.185801178483,2105.4808299503834,755.1661322040707
33,2203.185801178483,2105.4808299503834,755.1661322040707
34,2203.185801178483,2105.4808299503834,755.1661322040707
35,2203.185801178483,2105.4808299503834,755.1661322040707
36,2203.185801178483,2105.4808299503834,755.1661322040707
37,2203.185801178483,2105.4808299503834,755.1661322040707
38,2203.185801178483,2105.4808299503834,755.1661322040707
39,2189.172020528417,2077.3981732070365,750.6950639782294
40,2189.172020528417,2077.3981732070365,750.6950639782294
41,2189.172020528417,2077.3981732070365,750.6950639782294
42,2189.172020528417,2077.3981732070365,750.6950639782294
43,2189.172020528417,2077.3981732070365,750.6950639782294
44,2189.172020528417,2077.3981732070365,750.6950639782294
45,2189.172020528417,2077.3981732070365,750.6950639782294
46,2189.172020528417,2077.3981732070365,750.6950639782294
47,2189.172020528417,2077.3981732070365,750.6950639782294
48,2162.7684850788823,2094.74199368516,775.7716751185706
49,2162.7684850788823,2094.74199368516,775.7716751185706
50,2162.7684850788823,2094.74199368516,775.7716751185706
51,2162.7684850788823,2094.74199368516,775.7716751185706
52,2162.7684850788823,2094.74199368516,775.7716751185706
53,2162.7684850788823,2094.74199368516,775.7716751185706
54,2162.7684850788823,2094.74199368516,775.7716751185706
55,2162.7684850788823,2094.74199368516,775.7716751185706
56,2162.7684850788823,2094.74199368516,775.7716751185706
57,2162.7684850788823,2094.74199368516,775.7716751185706
58,2162.7684850788823,2094.74199368516,775.7716751185706
59,2162.7684850788823,2094.74199368516,775.7716751185706
60,2162.7684850788823,2094.74199368516,775.7716751185706
61,2162.7684850788823,2094.74199368516,775.7716751185706
62,2162.7684850788823,2094.74199368516,775.7716751185706
63,2162.7684850788823,2094.74199368516,775.7716751185706
64,2117.810397262878,2103.8687415426252,688.016327435538
65,2117.810397262878,2103.8687415426252,688.016327435538
66,2117.810397262878,2103.8687415426252,688.016327435538
67,2117.810397262878,2103.8687415426252,688.016327435538
68,2117.810397262878,2103.8687415426252,688.016327435538
69,2117.810397262878,2103.8687415426252,688.016327435538
70,2117.810397262878,2103.8687415426252,688.016327435538
71,2117.810397262878,2103.8687415426252,688.016327435538
72,2117.810397262878,2103.8687415426252,688.016327435538
73,2231.147025280365,2098.0112764997743,761.2431675277687
74,2231.147025280365,2098.0112764997743,761.2431675277687
75,2231.147025280365,2098.0112764997743,761.2431675277687
76,2231.147025280365,2098.0112764997743,761.2431675277687
77,2231.147025280365,2098.0112764997743,761.2431675277687
78,2231.147025280365,2098.0112764997743,761.2431675277687
79,2231.147025280365,2098.0112764997743,761.2431675277687
80,2231.147025280365,2098.0112764997743,761.2431675277687
81,2131.4313818665655,2092.0771312584575,682.7854104656067
82,2131.4313818665655,2092.0771312584575,682.7854104656067
83,2131.4313818665655,2092.0771312584575,682.7854104656067
84,2131.4313818665655,2092.0771312584575,682.7854104656067
85,2131.4313818665655,2092.0771312584575,682.7854104656067
86,2131.4313818665655,2092.0771312584575,682.7854104656067
87,2131.4313818665655,2092.0771312584575,682.7854104656067
88,2131.4313818665655,2092.0771312584575,682.7854104656067
89,2131.4313818665655,2092.0771312584575,682.7854104656067
90,2153.104067667744,2093.409562471809,735.6365392138568
91,2153.104067667744,2093.409562471809,735.6365392138568
92,2153.104067667744,2093.409562471809,735.6365392138568
93,2153.104067667744,2093.409562471809,735.6365392138568
94,2153.104067667744,2093.409562471809,735.6365392138568
95,2153.104067667744,2093.409562471809,735.6365392138568
96,2153.104067667744,2093.409562471809,735.6365392138568
97,2153.104067667744,2093.409562471809,735.6365392138568
98,2141.515491351454,2083.738046910239,666.3859808293194
99,2141.515491351454,2083.738046910239,666.3859808293194
100,2141.515491351454,2083.738046910239,666.3859808293194
101,2141.515491351454,2083.738046910239,666.3859808293194
102,2141.515491351454,2083.738046910239,666.3859808293194
103,2141.515491351454,2083.738046910239,666.3859808293194
104,2141.515491351454,2083.738046910239,666.3859808293194
105,2141.515491351454,2083.738046910239,666.3859808293194
106,2126.341855160616,2095.2215832205684,661.980665368973
107,2126.341855160616,2095.2215832205684,661.980665368973
108,2126.341855160616,2095.2215832205684,661.980665368973
109,2126.341855160616,2095.2215832205684,661.980665368973
110,2126.341855160616,2095.2215832205684,661.980665368973
111,2126.341855160616,2095.2215832205684,661.980665368973
112,2126.341855160616,2095.2215832205684,661.980665368973
113,2126.341855160616,2095.2215832205684,661.980665368973
114,2126.341855160616,2095.2215832205684,661.980665368973
115,2140.147595514161,2057.959855660803,662.9296265339428
116,2140.147595514161,2057.959855660803,662.9296265339428
117,2140.147595514161,2057.959855660803,662.9296265339428
118,2140.147595514161,2057.959855660803,662.9296265339428
119,2140.147595514161,2057.959855660803,662.9296265339428
120,2140.147595514161,2057.959855660803,662.9296265339428
121,2140.147595514161,2057.959855660803,662.9296265339428
122,2140.147595514161,2057.959855660803,662.9296265339428
123,2121.968542102262,2077.3981732070365,672.8494499875851
124,2121.968542102262,2077.3981732070365,672.8494499875851
125,2121.968542102262,2077.3981732070365,672.8494499875851
126,2121.968542102262,2077.3981732070365,672.8494499875851
127,2121.968542102262,2077.3981732070365,672.8494499875851
128,2121.968542102262,2077.3981732070365,672.8494499875851
129,2121.968542102262,2077.3981732070365,672.8494499875851
130,2121.968542102262,2077.3981732070365,672.8494499875851
131,2121.968542102262,2077.3981732070365,672.8494499875851
132,2143.959893556358,2105.4808299503834,685.5753912942246
133,2143.959893556358,2105.4808299503834,685.5753912942246
134,2143.959893556358,2105.4808299503834,685.5753912942246
135,2143.959893556358,2105.4808299503834,685.5753912942246
136,2143.959893556358,2105.4808299503834,685.5753912942246
137,2143.959893556358,2105.4808299503834,685.5753912942246
138,2143.959893556358,2105.4808299503834,685.5753912942246
139,2143.959893556358,2105.4808299503834,685.5753912942246
140,2142.106633719825,2105.3884754172304,664.7059093604184
141,2142.106633719825,2105.3884754172304,664.7059093604184
142,2142.106633719825,2105.3884754172304,664.7059093604184
143,2142.106633719825,2105.3884754172304,664.7059093604184
144,2142.106633719825,2105.3884754172304,664.7059093604184
145,2142.106633719825,2105.3884754172304,664.7059093604184
146,2142.106633719825,2105.3884754172304,664.7059093604184
147,2142.106633719825,2105.3884754172304,664.7059093604184
148,2161.6089146550084,2076.503044654939,699.9894737541349
149,2161.6089146550084,2076.503044654939,699.9894737541349
150,2161.6089146550084,2076.503044654939,699.9894737541349
151,2161.6089146550084,2076.503044654939,699.9894737541349
152,2161.6089146550084,2076.503044654939,699.9894737541349
153,2161.6089146550084,2076.503044654939,699.9894737541349
154,2161.6089146550084,2076.503044654939,699.9894737541349
155,2161.6089146550084,2076.503044654939,699.9894737541349
156,2161.6089146550084,2076.503044654939,699.9894737541349
157,2135.6264968637142,2059.424898511502,685.3239048045846
158,2135.6264968637142,2059.424898511502,685.3239048045846
159,2135.6264968637142,2059.424898511502,685.3239048045846
160,2135.6264968637142,2059.424898511502,685.3239048045846
161,2135.6264968637142,2059.424898511502,685.3239048045846
162,2135.6264968637142,2059.424898511502,685.3239048045846
163,2135.6264968637142,2059.424898511502,685.3239048045846
164,2135.6264968637142,2059.424898511502,685.3239048045846
165,2144.1206994867894,2073.6153585926927,684.3190291104313
166,2144.1206994867894,2073.6153585926927,684.3190291104313
167,2144.1206994867894,2073.6153585926927,684.3190291104313
168,2144.1206994867894,2073.6153585926927,684.3190291104313
169,2144.1206994867894,2073.6153585926927,684.3190291104313
170,2144.1206994867894,2073.6153585926927,684.3190291104313
171,2144.1206994867894,2073.6153585926927,684.3190291104313
172,2144.1206994867894,2073.6153585926927,684.3190291104313
173,2148.5528416650827,2096.8178845286425,655.1261546543785
174,2148.5528416650827,2096.8178845286425,655.1261546543785
175,2148.5528416650827,2096.8178845286425,655.1261546543785
176,2148.5528416650827,2096.8178845286425,655.1261546543785
177,2148.5528416650827,2096.8178845286425,655.1261546543785
178,2148.5528416650827,2096.8178845286425,655.1261546543785
179,2148.5528416650827,2096.8178845286425,655.1261546543785
180,2148.5528416650827,2096.8178845286425,655.1261546543785
181,2148.5528416650827,2096.8178845286425,655.1261546543785
182,2147.0196730659572,2117.2664636896707,692.8129276775092
183,2147.0196730659572,2117.2664636896707,692.8129276775092
184,2147.0196730659572,2117.2664636896707,692.8129276775092
